 "x" ,
 "http://yago-knowledge.org/resource/_Q11323942" ,
 "http://yago-knowledge.org/resource/_Q11328842" ,
 "http://yago-knowledge.org/resource/_Q11334660" ,
 "http://yago-knowledge.org/resource/_Q11335107" ,
 "http://yago-knowledge.org/resource/_Q11335469" ,
 "http://yago-knowledge.org/resource/_Q11338675" ,
 "http://yago-knowledge.org/resource/_Q11340969" ,
 "http://yago-knowledge.org/resource/_Q11340979" ,
 "http://yago-knowledge.org/resource/_Q11342850" ,
 "http://yago-knowledge.org/resource/_Q11344637" ,
 "http://yago-knowledge.org/resource/_Q11347865" ,
 "http://yago-knowledge.org/resource/_Q11351515" ,
 "http://yago-knowledge.org/resource/_Q11352397" ,
 "http://yago-knowledge.org/resource/_Q11355557" ,
 "http://yago-knowledge.org/resource/_Q11362194" ,
 "http://yago-knowledge.org/resource/_Q11369879" ,
 "http://yago-knowledge.org/resource/_Q11372276" ,
 "http://yago-knowledge.org/resource/_Q11376198" ,
 "http://yago-knowledge.org/resource/_Q11386535" ,
 "http://yago-knowledge.org/resource/_Q11387519" ,
 "http://yago-knowledge.org/resource/_Q11395184" ,
 "http://yago-knowledge.org/resource/_Q11404587" ,
 "http://yago-knowledge.org/resource/_Q11404770" ,
 "http://yago-knowledge.org/resource/_Q11411942" ,
 "http://yago-knowledge.org/resource/_Q11415442" ,
 "http://yago-knowledge.org/resource/_Q11419626" ,
 "http://yago-knowledge.org/resource/_Q11424080" ,
 "http://yago-knowledge.org/resource/_Q11430005" ,
 "http://yago-knowledge.org/resource/_Q11430142" ,
 "http://yago-knowledge.org/resource/_Q11431695" ,
 "http://yago-knowledge.org/resource/_Q11443308" ,
 "http://yago-knowledge.org/resource/_Q11444809" ,
 "http://yago-knowledge.org/resource/_Q11446522" ,
 "http://yago-knowledge.org/resource/_Q11452842" ,
 "http://yago-knowledge.org/resource/_Q11455705" ,
 "http://yago-knowledge.org/resource/_Q11464537" ,
 "http://yago-knowledge.org/resource/_Q11477470" ,
 "http://yago-knowledge.org/resource/_Q11487864" ,
 "http://yago-knowledge.org/resource/_Q11493338" ,
 "http://yago-knowledge.org/resource/_Q11495307" ,
 "http://yago-knowledge.org/resource/_Q11496142" ,
 "http://yago-knowledge.org/resource/_Q11498288" ,
 "http://yago-knowledge.org/resource/_Q11500077" ,
 "http://yago-knowledge.org/resource/_Q11506198" ,
 "http://yago-knowledge.org/resource/_Q16685267" ,
 "http://yago-knowledge.org/resource/_Q16689920" ,
 "http://yago-knowledge.org/resource/_Q17187726" ,
 "http://yago-knowledge.org/resource/_Q17190569" ,
 "http://yago-knowledge.org/resource/_Q17209094" ,
 "http://yago-knowledge.org/resource/_Q17211324" ,
 "http://yago-knowledge.org/resource/_Q17213361" ,
 "http://yago-knowledge.org/resource/_Q17214765" ,
 "http://yago-knowledge.org/resource/_Q17215807" ,
 "http://yago-knowledge.org/resource/_Q17217046" ,
 "http://yago-knowledge.org/resource/_Q17217613" ,
 "http://yago-knowledge.org/resource/_Q17218837" ,
 "http://yago-knowledge.org/resource/_Q17219713" ,
 "http://yago-knowledge.org/resource/_Q17220125" ,
 "http://yago-knowledge.org/resource/_Q17220160" ,
 "http://yago-knowledge.org/resource/_Q17220216" ,
 "http://yago-knowledge.org/resource/_Q17223585" ,
 "http://yago-knowledge.org/resource/_Q17224915" ,
 "http://yago-knowledge.org/resource/_Q17225497" ,
 "http://yago-knowledge.org/resource/_Q17226673" ,
 "http://yago-knowledge.org/resource/_Q17227895" ,
 "http://yago-knowledge.org/resource/_Q17229306" ,
 "http://yago-knowledge.org/resource/_Q17231137" ,
 "http://yago-knowledge.org/resource/_Q17353972" ,
 "http://yago-knowledge.org/resource/_Q17354311" ,
 "http://yago-knowledge.org/resource/_Q17354411" ,
 "http://yago-knowledge.org/resource/_Q17563532" ,
 "http://yago-knowledge.org/resource/_Q17629674" ,
 "http://yago-knowledge.org/resource/_Q17633024" ,
 "http://yago-knowledge.org/resource/_Q17636890" ,
 "http://yago-knowledge.org/resource/_Q17637255" ,
 "http://yago-knowledge.org/resource/_Q17639803" ,
 "http://yago-knowledge.org/resource/_Q17639980" ,
 "http://yago-knowledge.org/resource/_Q17640049" ,
 "http://yago-knowledge.org/resource/_Q17640147" ,
 "http://yago-knowledge.org/resource/_Q17640205" ,
 "http://yago-knowledge.org/resource/_Q17681459" ,
 "http://yago-knowledge.org/resource/_Q17990043" ,
 "http://yago-knowledge.org/resource/_Q18031458" ,
 "http://yago-knowledge.org/resource/_Q18054903" ,
 "http://yago-knowledge.org/resource/_Q1808234" ,
 "http://yago-knowledge.org/resource/_Q18169935" ,
